X,Y,D,e8:ba:70:92:aa:b5,e8:ba:70:92:c4:e1,dc:a5:f4:b8:73:83,e8:ba:70:c2:44:11,e8:ba:70:c2:44:34,e8:ba:70:61:25:52,58:35:d9:aa:c2:44,58:35:d9:aa:d5:e3,e8:ba:70:61:07:01,e8:ba:70:c2:4e:31,dc:a5:f4:b8:73:84,dc:a5:f4:b8:73:80,58:35:d9:aa:19:64,58:35:d9:aa:d5:e0,e8:ba:70:c2:44:33,e8:ba:70:61:07:00,58:35:d9:aa:c2:42,e8:ba:70:9c:c7:33,e8:ba:70:c2:41:90,e8:ba:70:c2:41:95,e8:ba:70:92:aa:b4,e8:ba:70:61:25:55,e8:ba:70:92:b3:24,e8:ba:70:c2:44:32,e8:ba:70:61:25:50,e8:ba:70:c2:44:14,e8:ba:70:c2:44:35,e8:ba:70:92:b3:20,e8:ba:70:92:c4:e0,c4:a8:1d:8d:6f:08,e8:ba:70:c2:41:92,e8:ba:70:c2:44:13,58:35:d9:aa:d5:e5,e8:ba:70:92:aa:b1,e8:ba:70:61:07:02,e8:ba:70:61:25:54,e8:ba:70:61:25:53,e8:ba:70:92:c4:e4,e8:ba:70:c2:44:12,58:35:d9:aa:c2:40,58:35:d9:aa:99:e0,e8:ba:70:92:b3:22,e8:ba:70:92:c4:e3,e8:ba:70:92:b3:23,e8:ba:70:c2:4e:30,58:35:d9:aa:d5:e2,e8:ba:70:c2:4e:33,dc:a5:f4:b8:73:81,58:35:d9:aa:c4:e0,e8:ba:70:c2:41:91,e8:ba:70:61:07:03,e8:ba:70:c2:41:94,e8:ba:70:92:aa:b3,58:35:d9:aa:99:e3,e8:ba:70:9c:c7:32,e8:ba:70:c2:44:31,14:dd:a9:70:cc:60,e8:ba:70:9c:c7:35,e8:ba:70:c2:4e:32,e8:ba:70:92:b3:25,30:f7:72:5c:ed:28,58:35:d9:aa:99:e1,dc:a5:f4:b8:73:82,e8:ba:70:92:aa:b0,58:35:d9:aa:99:e2,e8:ba:70:61:25:51,e8:ba:70:61:07:04,00:26:52:db:01:b0,58:35:d9:aa:99:e5,00:26:5a:41:4e:88,e8:ba:70:c2:44:30,e8:ba:70:c2:44:10,58:35:d9:aa:19:e0,58:35:d9:aa:99:e4,e8:ba:70:c2:4e:34,48:ee:0c:ee:27:e4,e8:ba:70:92:c4:e5,e8:ba:70:9c:c7:31,e8:ba:70:9c:c7:34,e8:ba:70:9c:c7:30,14:dd:a9:70:e7:40,e8:ba:70:92:aa:b2,e8:ba:70:c2:44:15,58:35:d9:aa:d5:e1,e8:ba:70:c2:41:93,e8:ba:70:92:b3:21,dc:a5:f4:b8:73:85,e8:ba:70:c2:4e:35,00:26:5a:41:4e:8a,e8:ba:70:61:07:05,58:35:d9:aa:d5:e4,00:19:5b:1f:fd:30,e8:ba:70:92:c4:e2
6,10,0,0,0,0,0,-55,-64,0,0,0,0,0,0,0,0,-56,0,0,-67,-58,-58,0,-64,0,-55,-64,0,-56,0,0,0,-58,0,0,0,0,-64,-64,0,0,0,0,0,0,0,0,0,0,0,0,-58,0,-58,0,0,-66,-56,-66,-68,0,0,-62,0,0,0,0,-63,0,0,0,0,-56,0,0,0,0,0,0,-67,-67,-67,-66,0,0,0,-57,0,0,0,0,0,0,0,0
6,10,1,0,0,-71,0,-71,-62,0,0,-73,-73,-71,-71,0,0,-71,-73,0,-67,-65,-64,0,-62,0,-71,-62,0,-71,0,0,0,-65,0,0,0,-73,-63,-63,0,0,0,0,0,0,0,-74,0,-74,0,0,-64,-73,-64,0,0,0,-71,-65,-68,-73,0,-71,0,-71,0,0,-62,-74,0,0,0,-71,0,0,0,-73,0,0,-67,-67,0,-59,0,0,0,-71,0,-71,-74,0,-73,0,-71,0
6,10,2,0,0,0,0,-62,-67,0,0,-73,0,-71,-71,0,0,-63,0,0,0,-62,-63,0,-67,0,-63,-66,0,-63,0,0,0,-62,0,0,0,-73,-66,-67,0,0,0,0,0,0,0,-74,0,0,0,0,-70,0,-63,0,0,0,-63,-71,0,0,0,-63,0,-71,0,0,-66,0,0,0,0,-62,0,0,0,0,0,0,-72,0,0,-64,0,0,0,-62,0,0,0,0,0,0,-73,0
6,10,3,0,0,0,0,-60,-73,0,0,0,0,-71,-71,0,0,-60,0,0,0,-61,-61,0,-73,0,-60,-66,0,-59,0,0,0,-61,0,0,0,0,-72,-72,0,0,0,0,0,0,0,0,0,0,-74,0,-61,0,-61,0,0,0,-60,-72,0,0,0,-72,0,-71,0,0,-73,0,0,0,0,-59,0,0,0,0,0,0,0,0,0,-61,0,0,0,-61,0,0,0,0,0,0,0,0
7,10,0,0,0,0,0,-64,-73,0,0,-74,-74,-64,-64,0,0,-65,-74,0,0,-61,-61,0,-71,0,-65,-71,0,-64,0,0,0,-61,0,0,0,0,-71,-67,0,0,0,0,0,0,0,-73,0,-74,-65,0,-61,-74,-61,0,0,-70,-64,-71,0,-74,0,-72,0,-64,0,0,-71,0,0,0,0,-59,0,0,0,-74,0,0,0,-70,0,-64,0,0,0,-61,0,0,-74,0,-74,0,-69,0
7,10,1,0,0,-64,0,-66,-67,0,0,-74,-72,-63,-63,0,0,-67,-74,0,-74,-62,-62,0,-67,0,-67,-67,0,-67,0,0,0,-62,0,0,0,-74,-67,-66,0,0,0,0,0,0,0,-72,0,-72,-62,0,-62,-74,-62,0,0,-70,-67,-68,-74,-73,0,-69,0,-63,0,0,-67,-74,0,0,-72,-68,0,0,0,-74,0,0,-74,-70,0,-65,0,0,0,-62,0,-63,-73,0,-73,0,-71,0
7,10,2,0,0,-74,0,-71,-69,0,0,-71,0,-63,-63,0,0,-69,-72,0,-74,-68,-69,0,-69,0,-71,-69,0,-68,0,0,0,-68,0,0,0,-72,-68,-67,0,0,0,0,0,0,0,0,0,0,-73,0,-68,-72,-68,0,0,-74,-67,0,0,0,0,-73,0,-63,0,0,-69,-72,0,0,0,-68,0,0,0,0,0,0,-74,-74,0,-59,0,0,0,-69,0,-63,0,0,-72,0,-72,0
7,10,3,0,0,-68,0,-72,-71,0,0,-71,0,-66,-63,0,0,-72,-72,0,0,-61,-61,0,-72,0,-72,-73,0,-71,0,0,0,-61,0,0,0,-72,-72,-67,0,0,0,0,0,0,0,0,0,0,-68,0,-60,-72,-60,0,0,-74,-72,-65,0,0,0,0,0,-63,0,0,-71,-72,0,0,0,-73,0,0,0,0,0,0,0,0,0,-61,0,0,0,-61,0,-63,0,0,-72,0,-73,0
8,10,0,0,0,-62,0,0,-71,0,0,-63,-64,-62,-63,0,0,-71,-65,0,-61,-69,-69,0,-71,0,-71,-71,0,0,0,0,0,-70,0,0,0,-65,-71,-72,0,0,0,0,0,0,0,-64,0,-65,-69,0,-69,-65,-69,0,0,-63,-70,0,-63,-64,0,-71,0,-68,0,0,-71,-65,0,0,-72,-70,0,0,0,-64,0,0,-63,-63,-63,-68,0,0,0,-69,0,-63,-64,0,-65,0,0,0
8,10,1,0,0,-62,0,-64,-65,0,0,-67,-71,0,0,0,0,-64,-67,0,0,-74,-73,0,-65,0,-65,-67,0,-66,0,0,0,-73,0,0,0,-67,-66,-66,0,0,0,0,0,0,0,-71,0,-71,-69,0,-73,-67,-74,0,0,-63,-62,0,0,-71,0,-67,0,-68,0,0,-65,-67,0,0,-69,-65,0,0,0,-71,0,0,-63,0,0,-63,0,0,0,-74,0,-72,-71,0,-70,0,0,0
8,10,2,0,0,-73,0,-70,-73,0,0,-63,-58,0,-74,0,0,-71,-64,0,0,0,0,0,-71,0,-70,-67,0,-66,0,0,0,0,0,0,0,-63,-72,-73,0,0,0,0,0,0,0,-58,0,-58,-69,0,0,-64,0,0,0,-63,-72,-65,0,-58,0,0,0,-68,0,0,-73,-62,0,0,-73,-70,0,0,0,-58,0,0,0,0,0,-61,0,0,0,0,0,-72,-58,0,-63,0,0,0
8,10,3,0,0,-73,0,-65,-73,0,0,-65,-63,-64,-65,0,0,-65,-66,0,-73,-74,-74,0,0,0,-65,-74,0,-65,0,0,0,0,0,0,0,-63,-74,0,0,0,0,0,0,0,0,-63,0,-63,-65,0,0,-65,-74,0,0,0,-65,-65,-73,-63,0,0,0,-65,0,0,-73,-66,0,0,-73,-66,0,0,0,-64,0,0,0,-73,-73,-63,0,0,0,-73,0,-72,-62,0,-65,0,0,0
9,10,0,0,0,-60,0,-65,-74,0,0,-73,-65,-61,-61,0,0,-65,0,0,-64,0,0,0,-73,0,-65,-74,0,-65,0,0,0,0,0,0,0,-74,-73,0,0,0,0,0,0,0,0,-64,0,-65,-60,0,-73,0,0,0,0,-64,0,0,-65,-64,0,0,0,-60,0,0,-74,-74,0,0,-72,-65,0,0,0,-64,0,0,-64,-60,-64,-60,0,0,0,0,0,-61,-65,0,-74,0,0,0
9,10,1,0,0,-60,0,-62,-74,0,0,-61,-58,-69,-69,0,0,-62,-62,0,-69,-72,-72,0,-73,0,-62,-74,0,-61,0,0,0,-73,0,0,0,-61,-74,0,0,0,0,0,0,0,0,-57,0,-58,-60,0,-73,0,-73,0,0,-67,-62,0,-69,-57,0,-74,0,-67,0,0,-74,-61,0,0,-69,-62,0,0,0,-57,0,0,-67,-69,-67,-60,0,0,0,-72,0,-61,-57,0,-74,0,0,0
9,10,2,0,0,-60,0,-71,-69,0,0,-67,-69,-71,-69,0,0,-71,-70,0,-73,-72,-72,0,-73,0,-71,-69,0,-70,0,0,0,-72,0,0,0,-68,-66,-66,0,0,0,0,0,0,0,-69,0,-67,-71,0,-73,-67,-72,0,0,-67,-62,0,-69,-69,0,0,0,-71,0,0,-69,-67,0,0,0,-69,0,0,0,-69,0,0,-67,-69,-69,-71,0,0,0,-73,0,-61,-69,0,-74,0,0,0
9,10,3,0,0,-62,0,-73,0,0,0,-64,-60,-61,-62,0,0,-74,-62,0,-65,0,-71,0,-69,0,-73,-69,0,-73,0,0,0,-72,0,0,0,-65,-74,-74,0,0,0,0,0,0,0,-60,0,-60,-61,0,-72,-64,0,0,0,-65,-73,0,-65,-59,0,-72,0,-62,0,0,0,-65,0,0,-74,-73,0,0,0,-61,0,0,-65,-64,-65,-59,0,0,0,-71,0,-62,-61,0,-65,0,0,0
10,10,0,0,0,-62,0,-73,-73,0,0,0,-70,-70,-69,0,0,-74,0,0,-63,0,-74,0,-69,0,-73,-69,0,-73,0,0,0,-74,0,0,0,0,-74,-74,0,0,0,0,0,0,0,-70,0,-69,-70,0,-74,0,0,0,0,-63,-73,0,-63,-70,0,0,0,-71,0,0,-73,-65,0,0,-68,-73,0,0,0,-69,0,0,-64,-63,-63,-59,0,0,0,0,0,-62,-69,0,0,0,0,0
10,10,1,0,0,0,0,-72,-71,0,0,-69,-70,-66,-67,0,0,-73,-69,0,-63,0,-74,0,-71,0,-73,-71,0,-72,0,0,0,-74,0,0,0,-71,-69,-71,0,0,0,0,0,0,0,-70,0,-69,-67,0,-74,-69,0,0,0,-63,-73,0,-73,-70,0,0,0,-67,0,0,-69,-71,0,0,-68,-73,0,0,0,-70,0,0,-74,0,-74,-54,0,0,0,0,0,-67,-70,0,-69,0,0,0
10,10,2,0,0,-70,0,-72,-69,0,0,0,-70,-66,-70,0,0,-68,0,0,-63,0,0,0,-71,0,-73,-71,0,-72,0,0,0,-74,0,0,0,0,-69,-69,0,0,0,0,0,0,0,-70,0,-70,-69,0,0,0,0,0,0,-65,-72,0,-64,-69,0,0,0,-67,0,0,-70,0,0,0,-71,-73,0,0,0,-70,0,0,-65,-64,-64,-61,0,0,0,0,0,-71,-70,0,0,0,0,0
10,10,3,0,0,-71,0,-72,0,0,0,-69,-68,-66,-71,0,0,0,-65,0,0,0,0,0,-71,0,0,-74,0,0,0,0,0,0,0,0,0,-65,-73,-73,0,0,0,0,0,0,0,-68,0,-67,-71,0,0,-66,0,0,0,-65,0,0,0,-68,0,0,0,-70,0,0,0,-66,0,0,0,-73,0,0,0,-68,0,0,-65,-64,-73,-64,0,0,0,0,0,-71,-68,0,-65,0,0,0
11,10,0,0,0,-63,0,0,0,0,0,-63,-64,-61,-72,0,0,-74,-63,0,-71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-63,0,0,0,0,0,0,0,0,0,-65,0,-64,-63,0,0,-63,0,0,0,-71,0,0,-72,-64,0,0,0,-67,0,0,0,-63,0,0,-72,0,0,0,0,-64,0,0,-71,-72,-71,-59,0,0,0,0,0,-71,-64,0,-62,0,0,0
11,10,1,0,0,-71,0,0,0,0,0,-64,-64,-71,-71,0,0,0,-64,0,-71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-64,0,0,0,0,0,0,0,0,0,-64,0,-64,-71,0,0,-63,0,0,0,-71,0,0,-71,-64,0,0,0,-71,0,0,0,-64,0,0,-72,0,0,0,0,-64,0,0,-72,-72,-72,-58,0,0,0,0,0,-71,-64,0,-63,0,0,0
11,10,2,0,0,-71,0,-72,-71,0,0,-71,-69,0,-71,0,0,0,-71,0,-71,0,0,0,0,0,-72,0,0,-73,0,0,0,0,0,0,0,-71,0,-72,0,0,0,0,0,0,0,-68,0,-70,-71,0,0,-71,0,0,0,-71,-72,0,-72,-69,0,0,0,0,0,0,0,-71,0,0,-73,0,0,0,0,-69,0,0,-72,-73,-73,-60,0,0,0,0,0,0,-70,0,-71,0,0,0
11,10,3,0,0,-65,0,0,-71,0,0,-69,-72,-66,-66,0,0,0,-69,0,-68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-69,0,0,0,0,0,0,0,0,0,-72,0,-71,-66,0,0,-68,0,0,0,-67,0,0,-68,-72,0,0,0,-66,0,0,0,-70,0,0,-70,0,0,0,0,-71,0,0,-68,-68,-68,-68,0,0,0,0,0,-66,-72,0,-67,0,0,0
12,10,0,0,0,-65,0,0,0,0,0,-69,0,-66,-66,0,0,0,-69,0,-63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-69,0,0,0,0,0,0,0,0,0,0,0,0,-66,0,0,-69,0,0,0,-63,0,0,-63,-72,0,0,0,-66,0,0,0,-68,0,0,-74,0,0,0,0,-71,0,0,-63,-66,-64,-73,0,0,0,0,0,-66,0,0,-69,0,0,0
12,10,1,0,0,-72,0,0,0,0,0,0,0,-66,-66,0,0,0,0,0,-70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-72,0,0,0,0,0,0,-72,0,0,-70,0,0,0,0,-66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71,-71,-71,0,0,0,0,0,0,-73,0,0,0,0,0,0
12,10,2,0,0,-72,0,-72,0,0,0,-74,0,-70,-73,0,0,0,-74,0,-66,0,0,0,-74,0,0,0,0,-73,0,0,0,0,0,0,0,-74,0,0,0,0,0,0,0,0,0,0,0,0,-73,0,0,-74,0,0,0,-66,-72,0,-66,0,0,0,0,-73,0,0,0,-74,0,0,0,-72,0,0,0,-74,0,0,-66,-66,-65,-74,0,0,0,0,0,-73,0,0,-74,0,0,0
12,10,3,0,0,-71,0,0,0,0,0,-64,-71,-71,-71,0,0,0,-64,0,-64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-64,0,0,0,0,0,0,0,0,0,-70,0,-71,-71,0,0,-64,0,0,0,-64,0,0,-64,-70,0,0,0,-71,0,0,0,-64,0,0,-73,0,0,0,0,-70,0,0,-64,-64,-64,-67,0,0,0,0,0,-70,-71,0,-64,0,0,0
13,10,0,0,0,0,0,0,0,0,0,0,0,-71,-70,0,0,0,-74,0,-59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71,0,0,0,0,0,0,-59,0,0,-59,0,0,0,0,-69,0,0,0,-74,0,0,0,0,0,0,0,0,0,0,-59,-59,-59,-71,0,0,0,0,0,-70,0,0,0,0,0,0
13,10,1,0,0,0,0,0,0,0,0,-71,0,-69,-72,0,0,0,-72,0,-65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71,0,0,0,0,0,0,0,0,0,0,0,0,-71,0,0,-72,0,0,0,-65,0,-74,-64,0,0,0,0,-72,0,0,0,-72,0,0,0,0,0,0,0,0,0,0,-65,-64,-64,-67,0,0,0,0,0,-70,0,0,-71,0,0,0
13,10,2,0,0,-73,0,0,0,0,0,0,0,-69,-73,0,0,0,0,0,-65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73,0,0,0,0,0,0,-66,0,0,-66,0,0,0,0,-72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-66,-66,-66,-70,0,0,0,0,0,-70,0,0,0,0,0,0
13,10,3,0,0,-73,0,0,0,0,0,0,0,-69,-73,0,0,0,0,0,-63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71,0,0,0,0,0,0,-62,0,0,-62,0,0,0,0,-72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-62,-62,-63,-66,0,0,0,0,0,-70,0,0,0,0,0,0
14,10,0,0,0,0,0,0,0,0,0,-69,0,0,0,0,0,0,-69,0,-56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-69,0,0,0,0,0,0,0,0,0,0,0,0,-71,0,0,-69,0,0,0,-55,0,0,-55,0,0,0,0,0,0,0,0,-69,0,0,-71,0,0,0,0,0,0,0,-56,-56,-55,-74,0,0,0,0,0,-70,0,0,-69,0,0,0
14,10,1,0,0,0,0,0,0,0,0,-74,0,0,0,0,0,0,-74,0,-72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-74,0,0,0,-70,0,0,-69,0,0,0,0,0,0,0,0,0,0,0,-64,0,0,0,0,0,-74,0,-69,-70,-69,0,0,0,0,0,0,-70,0,0,-74,0,0,0
14,10,2,0,0,0,0,0,0,0,0,-70,0,0,0,0,0,0,-70,0,-58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-70,0,0,0,-58,0,0,-59,0,0,0,0,0,0,0,0,-71,0,0,0,0,0,0,0,0,-74,0,-58,-58,-59,0,0,0,0,0,0,-70,0,0,-70,0,0,0
14,10,3,0,0,0,0,0,0,0,0,-69,0,0,0,0,0,0,-68,0,-59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-68,0,0,0,-59,0,0,-60,0,0,0,0,0,0,0,0,-67,0,0,-61,0,0,0,0,0,-74,0,-59,-60,-61,0,0,0,0,0,0,-70,0,0,-69,0,0,0
15,10,0,0,0,0,0,0,0,0,0,-68,0,0,0,0,0,0,-68,0,-49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-50,0,0,-50,0,0,0,0,0,0,0,0,-68,0,0,-63,0,0,0,0,0,0,0,-49,-50,-50,0,0,0,0,0,0,0,0,0,0,0,0,0
15,10,1,0,0,0,0,0,0,0,0,-71,0,0,0,0,0,0,-70,0,-62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-70,0,0,0,-61,0,0,-61,0,0,0,0,0,0,0,0,-70,0,0,-65,0,0,0,0,0,-70,0,-61,-61,-61,0,0,0,0,0,0,0,0,0,-70,0,0,0
15,10,2,0,0,0,0,0,0,0,0,-74,0,0,0,0,0,0,-70,0,-56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73,0,0,0,-57,0,0,-57,0,0,0,0,0,0,0,0,-70,0,0,-71,0,0,0,0,0,0,0,-57,-57,-56,0,0,0,0,0,0,0,0,0,-74,0,0,0
15,10,3,0,0,0,0,0,0,0,0,-65,0,0,0,0,0,0,-64,0,-54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-64,0,0,0,-55,0,0,-54,0,0,0,0,0,0,0,0,-64,0,0,-61,0,0,0,0,0,-72,0,-55,-54,-55,0,0,0,0,0,0,0,0,0,-64,0,0,0
15,10,0,0,0,0,0,0,0,0,0,-74,0,0,0,0,0,0,-74,0,-47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-74,0,0,0,-48,0,0,-49,0,0,0,0,0,0,0,0,-74,0,0,-62,0,0,0,0,0,-73,0,-48,-49,-49,-74,0,0,0,0,0,0,0,0,-74,0,0,0
15,10,1,0,0,0,0,0,0,0,0,-72,0,0,0,0,0,0,-72,0,-53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73,0,0,0,-53,0,0,-54,0,0,0,0,0,0,0,0,-72,0,0,-72,0,0,0,0,0,-71,0,-53,-53,-53,-74,0,0,0,0,0,0,0,0,-72,0,0,0
15,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-58,0,0,-59,0,0,0,0,0,0,0,0,0,0,0,-67,0,0,0,0,0,0,0,-58,-58,-58,0,0,0,0,0,0,0,0,0,0,0,0,0
15,10,3,0,0,0,0,0,0,0,0,-65,0,0,0,0,0,0,-65,0,-50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65,0,0,0,-51,0,0,-51,0,0,0,0,0,0,0,0,-65,0,0,-62,0,0,0,0,0,-72,0,-51,-51,-50,0,0,0,0,0,0,0,0,0,-65,0,0,0
16,10,0,0,0,0,0,0,0,0,0,-74,0,0,0,0,0,0,0,0,-44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-42,0,0,-42,0,0,0,0,0,0,0,0,-74,0,0,-74,0,0,0,0,0,-68,0,-42,-42,-42,0,0,0,0,0,0,0,0,0,-74,0,0,0
16,10,1,0,0,0,0,0,0,0,0,-71,0,0,0,0,0,0,-71,0,-53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-68,0,0,0,-53,0,0,-54,0,0,0,0,0,0,0,0,-71,0,0,-65,0,0,0,0,0,-69,0,-53,-54,-53,0,0,0,0,0,0,0,0,0,-70,0,0,0
16,10,2,0,0,0,0,0,0,0,0,-73,0,0,0,0,0,0,-73,0,-47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73,0,0,0,-46,0,0,-47,0,0,0,0,0,0,0,0,-73,0,0,0,0,0,0,0,0,-69,0,-47,-47,-46,0,0,0,0,0,0,0,0,0,-73,0,0,0
16,10,3,0,0,0,0,0,0,0,0,-73,0,0,0,0,0,0,-67,0,-51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-67,0,0,0,-51,0,0,-51,0,0,0,0,0,0,0,0,-67,0,0,0,0,0,0,0,0,-67,0,-51,-51,-51,0,0,0,0,0,0,0,0,0,-66,0,0,0
17,10,0,0,0,0,0,0,0,0,0,-71,0,0,0,0,0,0,-71,0,-36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-72,0,0,0,-37,0,0,-36,0,0,0,0,0,0,0,0,-70,0,0,-73,0,0,0,0,0,-67,0,-36,-36,-35,0,0,0,0,0,0,0,0,0,-71,0,0,0
17,10,1,0,0,0,0,0,0,0,0,-71,0,0,0,0,0,0,-71,0,-45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-70,0,0,0,-45,0,0,-45,0,0,0,0,0,0,0,0,-70,0,0,-59,0,0,0,0,0,-63,0,-45,-45,-45,0,0,0,0,0,0,0,0,0,-70,0,0,0
17,10,2,0,0,0,0,0,0,0,0,-71,0,0,0,0,0,0,-71,0,-40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-70,0,0,0,-42,0,0,-41,0,0,0,0,0,0,0,0,-70,0,0,-58,0,0,0,0,0,-73,0,-41,-41,-41,0,0,0,0,0,0,0,0,0,-70,0,0,0
17,10,3,0,0,0,0,0,0,0,0,-70,0,0,0,0,0,0,-68,0,-41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-68,0,0,0,-41,0,0,-41,0,0,0,0,0,0,0,0,-68,0,0,-65,0,0,0,0,0,-72,0,-41,-41,-41,0,0,0,0,0,0,0,0,0,-66,0,0,0
18,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-68,0,0,0,-39,0,0,-38,0,0,0,0,0,0,0,0,-68,0,0,-73,0,0,0,0,0,0,0,-40,-38,-38,0,0,0,0,0,0,0,0,0,-66,0,0,0
18,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-39,0,0,-39,0,0,0,0,0,0,0,0,0,0,0,-64,0,0,0,0,0,-73,0,-40,-39,-39,0,0,0,0,0,0,0,0,0,0,0,0,0
18,10,2,0,0,0,0,0,0,0,0,-74,0,0,0,0,0,0,0,0,-33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-33,0,0,-33,0,0,0,0,0,0,0,0,0,0,0,-73,0,0,0,0,0,-73,0,-32,-33,-33,0,0,0,0,0,0,0,0,0,0,0,0,0
18,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-42,0,0,-41,0,0,0,0,0,0,0,0,0,0,0,-61,0,0,0,0,0,0,0,-41,-42,-42,0,0,0,0,0,0,0,0,0,0,0,0,0
